date,unit_sales,day_of_week,day_number,month,year,is_weekend,rolling_7d,zscore,is_outlier,dcoilwtico,is_national_holiday,is_regional_holiday,is_local_holiday,is_holiday,day,quarter,week_of_year,is_month_start,is_month_end,lag_1,lag_7,lag_14,lag_30,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,oil_lag_1,oil_lag_7,oil_rolling_7d_mean
2013-09-03,345.0,Tuesday,1,9,2013,0,512.4285714285714,-0.7676815047589813,False,108.67,0,0,0,0,3,3,36,0,0,583.0,386.0,338.0,681.0,518.2857142857143,506.7142857142857,484.93333333333334,120.83558290188387,108.325,109.11,108.57928571428572
2013-09-04,670.0,Wednesday,2,9,2013,0,520.5714285714286,1.1085737506979054,False,107.29,0,0,0,0,4,3,36,0,0,345.0,613.0,330.0,461.0,512.4285714285714,507.2142857142857,473.73333333333335,129.0321111750314,108.67,110.17,108.51642857142858
2013-09-05,331.0,Thursday,3,9,2013,0,506.1428571428572,-0.8485048080709703,False,108.5,0,0,0,0,5,3,36,0,0,670.0,432.0,358.0,328.0,520.5714285714286,531.5,480.7,137.92855293334182,107.29,108.51,108.105
2013-09-06,415.0,Friday,4,9,2013,0,506.8571428571428,-0.3635649881990365,False,110.62,0,0,0,0,6,3,36,0,0,331.0,410.0,347.0,403.0,506.14285714285717,529.5714285714286,480.8,153.1779233129766,108.5,107.98,108.10357142857143
2013-09-07,791.0,Saturday,5,9,2013,1,549.4285714285714,1.8071180150372388,False,110.62,0,0,0,0,7,3,36,0,0,415.0,493.0,644.0,360.0,506.85714285714283,534.4285714285714,481.2,152.66567893213414,110.62,107.98,108.4807142857143
2013-09-08,786.0,Sunday,6,9,2013,1,560.1428571428571,1.7782525495686712,False,110.62,0,0,0,0,8,3,36,0,0,791.0,711.0,813.0,347.0,549.4285714285714,544.9285714285714,495.56666666666666,186.05541929118604,110.62,107.98,108.85785714285716
2013-09-09,541.0,Monday,0,9,2013,0,554.1428571428571,0.3638447416088642,False,109.62,0,0,0,0,9,3,37,0,0,786.0,583.0,636.0,570.0,560.1428571428571,543.0,510.2,198.6440942753552,110.62,108.325,109.23500000000001
2013-09-10,342.0,Tuesday,1,9,2013,0,553.7142857142857,-0.7850007840401219,False,107.48,0,0,0,0,10,3,37,0,0,541.0,345.0,386.0,662.0,554.1428571428571,536.2142857142857,509.23333333333335,198.4728600853935,109.62,108.67,109.42
2013-09-11,435.0,Wednesday,2,9,2013,0,520.1428571428571,-0.2481031263247665,False,107.65,0,0,0,0,11,3,37,0,0,342.0,670.0,613.0,423.0,553.7142857142857,533.0714285714286,498.56666666666666,199.00227325813333,107.48,107.29,109.25
2013-09-12,621.0,Thursday,3,9,2013,0,561.5714285714286,0.8256921891059441,False,108.72,0,0,0,0,12,3,37,0,0,435.0,331.0,432.0,405.0,520.1428571428571,520.3571428571429,498.96666666666664,195.91361069905994,107.65,108.5,109.30142857142857
2013-09-13,323.0,Friday,4,9,2013,0,548.4285714285714,-0.8946895528206783,False,108.31,0,0,0,0,13,3,37,0,0,621.0,415.0,410.0,454.0,561.5714285714286,533.8571428571429,506.1666666666667,179.19994153910613,108.72,110.62,109.33285714285714
2013-09-14,632.0,Saturday,5,9,2013,1,525.7142857142857,0.8891962131367925,False,108.31,0,0,0,0,14,3,37,0,0,323.0,791.0,493.0,339.0,548.4285714285714,527.6428571428571,501.8,194.46495583425576,108.31,110.62,109.00285714285714
2013-09-15,710.0,Sunday,6,9,2013,1,514.8571428571429,1.3394974744464454,False,108.31,0,0,0,0,15,3,37,0,0,632.0,786.0,711.0,469.0,525.7142857142857,537.5714285714286,511.56666666666666,169.03225953025867,108.31,110.62,108.67285714285715
2013-09-16,524.0,Monday,0,9,2013,0,512.4285714285714,0.2657021590157348,False,106.54,0,0,0,0,16,3,38,0,0,710.0,541.0,583.0,495.0,514.8571428571429,537.5,519.6,151.00709538674934,108.31,109.62,108.34285714285714
2013-09-17,314.0,Tuesday,1,9,2013,0,508.4285714285714,-0.9466473906640998,False,105.36,0,0,0,0,17,3,38,0,0,524.0,342.0,345.0,681.0,512.4285714285714,533.2857142857143,520.5666666666667,150.6528649388576,106.54,107.48,107.90285714285713
2013-09-18,414.0,Wednesday,2,9,2013,0,505.4285714285714,-0.36933808129275,False,108.23,0,0,0,0,18,3,38,0,0,314.0,435.0,670.0,376.0,508.42857142857144,531.0714285714286,508.3333333333333,156.20164013528256,105.36,107.65,107.6
2013-09-19,372.0,Thursday,3,9,2013,0,469.8571428571428,-0.6118079912287169,False,106.26,0,0,0,0,19,3,38,0,0,414.0,621.0,331.0,338.0,505.42857142857144,512.7857142857143,509.6,158.0378194640521,108.23,108.72,107.68285714285715
2013-09-20,346.0,Friday,4,9,2013,0,473.1428571428572,-0.7619084116652679,False,104.7,0,0,0,0,20,3,38,0,0,372.0,323.0,415.0,330.0,469.85714285714283,515.7142857142857,510.73333333333335,155.69460338691712,106.26,108.31,107.33142857142856
2013-09-21,726.0,Saturday,5,9,2013,1,486.57142857142856,1.4318669639458614,False,104.7,0,0,0,0,21,3,38,0,0,346.0,632.0,791.0,358.0,473.14285714285717,510.7857142857143,511.26666666666665,152.2841954717432,104.7,108.31,106.8157142857143
2013-09-22,866.0,Sunday,6,9,2013,1,508.8571428571428,2.240099997065751,False,104.7,0,0,0,0,22,3,38,0,0,726.0,710.0,786.0,347.0,486.57142857142856,506.14285714285717,523.5333333333333,171.5525741989482,104.7,108.31,106.30000000000003
2013-09-23,516.0,Monday,0,9,2013,0,507.7142857142857,0.2195174142660268,False,103.62,0,0,0,0,23,3,39,0,0,866.0,524.0,541.0,644.0,508.85714285714283,511.85714285714283,540.8333333333334,211.00981696864912,104.7,106.54,105.78428571428572
2013-09-24,306.0,Tuesday,1,9,2013,0,506.57142857142856,-0.9928321354138078,False,103.22,0,0,0,0,24,3,39,0,0,516.0,314.0,342.0,813.0,507.7142857142857,510.07142857142856,536.5666666666667,210.93578350271608,103.62,105.36,105.36714285714287
2013-09-25,486.0,Wednesday,2,9,2013,0,516.8571428571429,0.0463246214546218,False,102.68,0,0,0,0,25,3,39,0,0,306.0,414.0,435.0,636.0,506.57142857142856,507.5,519.6666666666666,212.17827185557664,103.22,108.23,105.06142857142858
2013-09-26,428.0,Thursday,3,9,2013,0,524.8571428571429,-0.288514777980761,False,103.1,0,0,0,0,26,3,39,0,0,486.0,372.0,621.0,386.0,516.8571428571429,511.14285714285717,514.6666666666666,208.65875536501252,102.68,106.26,104.26857142857143
2013-09-27,370.0,Friday,4,9,2013,0,528.2857142857143,-0.6233541774161439,False,102.86,0,0,0,0,27,3,39,0,0,428.0,346.0,323.0,613.0,524.8571428571429,497.35714285714283,516.0666666666667,203.18089523987277,103.1,104.7,103.81714285714285
2013-09-28,609.0,Saturday,5,9,2013,1,511.57142857142856,0.7564150719813821,False,102.86,0,0,1,1,28,3,39,0,0,370.0,726.0,632.0,432.0,528.2857142857143,500.7142857142857,507.96666666666664,199.83469358923824,102.86,104.7,103.55428571428571
2013-09-29,764.0,Sunday,6,9,2013,1,497.0,1.6512445015069743,False,102.86,0,0,0,0,29,3,39,0,0,609.0,866.0,710.0,410.0,511.57142857142856,499.07142857142856,513.8666666666667,184.87460357663787,102.86,104.7,103.29142857142858
2013-09-30,416.0,Monday,0,9,2013,0,482.7142857142857,-0.357791895105323,False,102.36,0,0,0,0,30,3,40,0,1,764.0,516.0,524.0,493.0,497.0,502.92857142857144,525.6666666666666,153.6695589026443,102.86,103.62,103.02857142857144
2013-10-01,336.0,Tuesday,1,10,2013,0,487.0,-0.8196393426024028,False,102.09,0,0,0,0,1,4,40,1,0,416.0,306.0,314.0,711.0,482.7142857142857,495.2142857142857,523.1,156.23562791044603,102.36,103.22,102.84857142857143
2013-10-02,407.0,Wednesday,2,10,2013,0,475.7142857142857,-0.4097497329487444,False,104.15,0,0,0,0,2,4,40,0,0,336.0,486.0,414.0,583.0,487.0,496.7857142857143,510.6,150.90062955468383,102.09,102.68,102.68714285714285
2013-10-03,303.0,Thursday,3,10,2013,0,457.8571428571428,-1.0101514146949482,False,103.29,0,0,0,0,3,4,40,0,0,407.0,428.0,372.0,345.0,475.7142857142857,496.2857142857143,504.73333333333335,153.91200330677484,104.15,103.1,102.89714285714287
2013-10-04,550.0,Friday,4,10,2013,0,483.57142857142856,0.4158025794522857,False,103.83,0,0,0,0,4,4,40,0,0,303.0,370.0,346.0,670.0,457.85714285714283,491.35714285714283,503.3333333333333,167.0602970700781,103.29,102.86,102.92428571428572
2013-10-05,678.0,Saturday,5,10,2013,1,493.4285714285714,1.1547584954476136,False,103.83,0,0,0,0,5,4,40,0,0,550.0,609.0,726.0,331.0,483.57142857142856,505.92857142857144,499.3333333333333,165.12506083052816,103.83,102.86,103.06285714285715
2013-10-06,719.0,Sunday,6,10,2013,1,487.0,1.391455312289867,False,103.83,0,0,0,0,6,4,40,0,0,678.0,764.0,866.0,415.0,493.42857142857144,502.5,510.9,175.58839857543447,103.83,102.86,103.20142857142856
2013-10-07,515.0,Monday,0,10,2013,0,501.1428571428572,0.2137443211723133,False,103.07,0,0,1,1,7,4,41,0,0,719.0,416.0,516.0,791.0,487.0,492.0,521.0333333333333,164.5053190629407,103.83,102.36,103.34
2013-10-08,346.0,Tuesday,1,10,2013,0,502.57142857142856,-0.7619084116652679,False,103.54,0,0,0,0,8,4,41,0,0,515.0,336.0,306.0,786.0,501.14285714285717,491.92857142857144,511.8333333333333,161.61417901020565,103.07,102.09,103.44142857142856
2013-10-09,601.0,Wednesday,2,10,2013,0,530.2857142857143,0.7102303272316741,False,101.63,1,0,0,1,9,4,41,0,0,346.0,407.0,486.0,541.0,502.57142857142856,494.7857142857143,497.1666666666667,159.94671731846304,103.54,104.15,103.64857142857144
2013-10-10,277.0,Thursday,3,10,2013,0,526.5714285714286,-1.1602518351314992,False,103.08,0,0,0,0,10,4,41,0,0,601.0,303.0,428.0,342.0,530.2857142857143,503.0,499.1666666666667,157.41422456448487,101.63,103.29,103.28857142857143
2013-10-11,221.0,Friday,4,10,2013,0,479.57142857142856,-1.483545048379455,False,102.17,1,0,0,1,11,4,41,0,0,277.0,550.0,370.0,435.0,526.5714285714286,492.2142857142857,497.0,163.8463275377847,103.08,103.83,103.25857142857141
2013-10-12,558.0,Saturday,5,10,2013,1,462.4285714285714,0.4619873242019937,False,102.17,0,0,0,0,12,4,41,0,0,221.0,678.0,609.0,621.0,479.57142857142856,481.57142857142856,489.8666666666667,199.34714874882366,102.17,103.83,103.02142857142857
2013-10-13,485.0,Sunday,6,10,2013,1,429.0,0.0405515283609083,False,102.17,0,0,0,0,13,4,41,0,0,558.0,719.0,764.0,323.0,462.42857142857144,477.92857142857144,487.76666666666665,184.00892835481005,102.17,103.83,102.78428571428572
2013-10-14,276.0,Monday,0,10,2013,0,394.8571428571428,-1.1660249282252126,False,102.46,0,0,0,0,14,4,42,0,0,485.0,515.0,416.0,632.0,429.0,458.0,493.1666666666667,147.20394016465679,102.17,103.07,102.54714285714284
2013-10-15,345.0,Tuesday,1,10,2013,0,394.7142857142857,-0.7676815047589813,False,101.15,0,0,0,0,15,4,42,0,0,276.0,346.0,336.0,710.0,394.85714285714283,448.0,481.3,151.5843313928235,102.46,103.54,102.46000000000001
2013-10-16,396.0,Wednesday,2,10,2013,0,365.4285714285714,-0.4732537569795929,False,102.34,0,0,0,0,16,4,42,0,0,345.0,601.0,407.0,524.0,394.7142857142857,448.64285714285717,469.1333333333333,151.63851125369803,101.15,101.63,102.11857142857141
2013-10-17,329.0,Thursday,3,10,2013,0,372.8571428571428,-0.8600509942583974,False,100.72,0,0,0,0,17,4,42,0,0,396.0,277.0,303.0,314.0,365.42857142857144,447.85714285714283,464.8666666666667,122.07218785464123,102.34,103.08,102.22
2013-10-18,427.0,Friday,4,10,2013,0,402.2857142857143,-0.2942878710744745,False,100.87,0,0,0,0,18,4,42,0,0,329.0,221.0,550.0,414.0,372.85714285714283,449.7142857142857,465.3666666666667,117.28232116198348,100.72,102.17,101.88285714285715
2013-10-19,737.0,Saturday,5,10,2013,1,427.8571428571428,1.49537098797671,False,100.87,0,0,0,0,19,4,42,0,0,427.0,558.0,678.0,372.0,402.2857142857143,440.92857142857144,465.8,96.90152094732355,100.87,102.17,101.69714285714285
2013-10-20,904.0,Sunday,6,10,2013,1,487.7142857142857,2.459477534626864,False,100.87,0,0,0,0,20,4,42,0,0,737.0,485.0,719.0,346.0,427.85714285714283,445.14285714285717,477.96666666666664,152.50620596271722,100.87,102.17,101.51142857142858
2013-10-21,394.0,Monday,0,10,2013,0,504.57142857142856,-0.4847999431670199,False,99.28,0,0,0,0,21,4,43,0,0,904.0,276.0,515.0,726.0,487.7142857142857,458.35714285714283,496.56666666666666,237.31674634386434,100.87,102.46,101.3257142857143
2013-10-22,351.0,Tuesday,1,10,2013,0,505.4285714285714,-0.7330429461967004,False,97.63,0,0,0,0,22,4,43,0,0,394.0,345.0,346.0,866.0,504.57142857142856,449.7142857142857,485.5,223.56420192184697,99.28,101.15,100.87142857142858
2013-10-23,310.0,Wednesday,2,10,2013,0,493.1428571428572,-0.9697397630389538,False,96.9,0,0,0,0,23,4,43,0,0,351.0,396.0,601.0,516.0,505.42857142857144,450.07142857142856,468.3333333333333,222.86083635522945,97.63,102.34,100.36857142857143
2013-10-24,384.0,Thursday,3,10,2013,0,501.0,-0.5425308741041549,False,96.65,0,0,0,0,24,4,43,0,0,310.0,329.0,277.0,306.0,493.14285714285717,429.2857142857143,461.46666666666664,232.07859916518834,96.9,100.72,99.59142857142857
2013-10-25,297.0,Friday,4,10,2013,0,482.4285714285714,-1.0447899732572292,False,97.4,0,0,0,0,25,4,43,0,0,384.0,427.0,221.0,486.0,501.0,436.92857142857144,464.06666666666666,226.45823750381285,96.65,100.87,99.01
2013-10-26,531.0,Saturday,5,10,2013,1,453.0,0.3061138106717292,False,97.4,0,0,0,0,26,4,43,0,0,297.0,737.0,558.0,428.0,482.42857142857144,442.35714285714283,457.76666666666665,238.54619199284164,97.4,100.87,98.51428571428572
2013-10-27,801.0,Sunday,6,10,2013,1,438.2857142857143,1.8648489459743736,False,97.4,0,0,0,0,27,4,43,0,0,531.0,904.0,485.0,370.0,453.0,440.42857142857144,461.2,213.27447104611446,97.4,100.87,98.01857142857143
2013-10-28,297.0,Monday,0,10,2013,0,424.4285714285714,-1.0447899732572292,False,98.74,0,0,0,0,28,4,44,0,0,801.0,394.0,276.0,609.0,438.2857142857143,463.0,475.56666666666666,177.53094968269053,97.4,99.28,97.52285714285713
2013-10-29,352.0,Tuesday,1,10,2013,0,424.57142857142856,-0.7272698531029869,False,98.29,0,0,0,0,29,4,44,0,0,297.0,351.0,345.0,764.0,424.42857142857144,464.5,465.1666666666667,185.1844640197595,98.74,97.63,97.44571428571429
2013-10-30,497.0,Wednesday,2,10,2013,0,451.2857142857143,0.1098286454854703,False,96.81,0,0,0,0,30,4,44,0,0,352.0,310.0,396.0,416.0,424.57142857142856,465.0,451.43333333333334,185.11875210510757,98.29,96.9,97.54
2013-10-31,224.0,Thursday,3,10,2013,0,428.4285714285714,-1.4662257690983147,False,96.29,0,0,0,0,31,4,44,0,1,497.0,384.0,329.0,336.0,451.2857142857143,472.2142857142857,454.1333333333333,179.22863823034723,96.81,96.65,97.52714285714286
2013-11-01,375.0,Friday,4,11,2013,0,439.57142857142856,-0.5944887119475765,False,94.56,0,0,0,0,1,4,44,1,0,224.0,297.0,427.0,407.0,428.42857142857144,464.7142857142857,450.4,198.41526918969453,96.29,97.4,97.47571428571428
2013-11-02,549.0,Saturday,5,11,2013,1,442.1428571428572,0.4100294863585722,False,94.56,1,0,0,1,2,4,44,0,0,375.0,531.0,737.0,303.0,439.57142857142856,461.0,449.3333333333333,191.88699551459695,94.56,97.4,97.07000000000001
2013-11-03,860.0,Sunday,6,11,2013,1,450.57142857142856,2.20546143850347,False,94.56,1,0,0,1,3,4,44,0,0,549.0,801.0,904.0,550.0,442.14285714285717,447.57142857142856,457.53333333333336,193.43080465757282,94.56,97.4,96.66428571428573
2013-11-04,406.0,Monday,0,11,2013,0,466.1428571428572,-0.415522826042458,False,94.58,0,0,0,0,4,4,45,0,0,860.0,297.0,394.0,678.0,450.57142857142856,444.42857142857144,467.8666666666667,212.06198554735272,94.56,98.74,96.25857142857144
2013-11-05,475.0,Tuesday,1,11,2013,0,483.7142857142857,-0.0171794025762266,False,93.4,0,0,0,0,5,4,45,0,0,406.0,352.0,351.0,719.0,466.14285714285717,445.2857142857143,458.8,202.7012815050992,94.58,98.29,95.66428571428573
2013-11-06,295.0,Wednesday,2,11,2013,0,454.8571428571428,-1.0563361594446563,False,94.74,0,1,0,1,6,4,45,0,0,475.0,497.0,310.0,515.0,483.7142857142857,454.14285714285717,450.6666666666667,196.39052445379858,93.4,96.81,94.96571428571428
2013-11-07,389.0,Thursday,3,11,2013,0,478.4285714285714,-0.5136654086355874,False,94.25,0,1,0,1,7,4,45,0,0,295.0,224.0,384.0,346.0,454.85714285714283,453.07142857142856,443.3333333333333,208.5756685805165,94.74,96.29,94.67
2013-11-08,379.0,Friday,4,11,2013,0,479.0,-0.5713963395727224,False,94.56,0,0,0,0,8,4,45,0,0,389.0,375.0,297.0,601.0,478.42857142857144,453.42857142857144,444.76666666666665,186.26849540636854,94.25,94.56,94.37857142857145
2013-11-09,644.0,Saturday,5,11,2013,1,492.57142857142856,0.9584733302613544,False,94.56,0,0,0,0,9,4,45,0,0,379.0,549.0,531.0,277.0,479.0,459.2857142857143,437.3666666666667,185.9040971397169,94.56,94.56,94.37857142857142
2013-11-10,695.0,Sunday,6,11,2013,1,469.0,1.252901078040743,False,94.56,0,0,1,1,10,4,45,0,0,644.0,860.0,801.0,221.0,492.57142857142856,467.35714285714283,449.6,195.1058320868079,94.56,94.56,94.37857142857142
2013-11-11,612.0,Monday,0,11,2013,0,498.4285714285714,0.7737343512625227,False,95.13,0,0,1,1,11,4,46,0,0,695.0,406.0,297.0,558.0,469.0,459.7857142857143,465.4,147.46864073422506,94.56,94.58,94.37857142857142
2013-11-12,314.0,Tuesday,1,11,2013,0,475.4285714285714,-0.9466473906640998,False,93.12,0,0,1,1,12,4,46,0,0,612.0,475.0,352.0,485.0,498.42857142857144,482.2857142857143,467.2,153.2425714815752,95.13,93.4,94.45714285714284
2013-11-13,343.0,Wednesday,2,11,2013,0,482.2857142857143,-0.7792276909464083,False,93.91,0,0,0,0,13,4,46,0,0,314.0,295.0,497.0,276.0,475.42857142857144,479.57142857142856,461.5,168.65236152399112,93.12,94.74,94.41714285714285
2013-11-14,295.0,Thursday,3,11,2013,0,468.8571428571428,-1.0563361594446563,False,93.76,0,0,0,0,14,4,46,0,0,343.0,389.0,224.0,345.0,482.2857142857143,468.57142857142856,463.73333333333335,160.89097166063956,93.91,94.25,94.29857142857142
2013-11-15,400.0,Friday,4,11,2013,0,471.8571428571428,-0.450161384604739,False,93.8,0,0,0,0,15,4,46,0,0,295.0,379.0,375.0,396.0,468.85714285714283,473.64285714285717,462.06666666666666,173.41033088355147,93.76,94.56,94.22857142857143
2013-11-16,683.0,Saturday,5,11,2013,1,477.4285714285714,1.183623960916181,False,93.8,0,0,0,0,16,4,46,0,0,400.0,644.0,549.0,329.0,471.85714285714283,475.42857142857144,462.2,171.77061115669002,93.8,94.56,94.12
2013-11-17,921.0,Sunday,6,11,2013,1,509.7142857142857,2.5576201172199933,False,93.8,0,0,0,0,17,4,46,0,0,683.0,695.0,860.0,427.0,477.42857142857144,485.0,474.0,178.77439893420328,93.8,94.56,94.01142857142857
2013-11-18,447.0,Monday,0,11,2013,0,486.1428571428572,-0.1788260092002045,False,93.03,0,0,0,0,18,4,47,0,0,921.0,612.0,406.0,737.0,509.7142857142857,489.35714285714283,490.46666666666664,235.89666825802792,93.8,95.13,93.90285714285714
2013-11-19,401.0,Tuesday,1,11,2013,0,498.57142857142856,-0.4443882915110255,False,93.35,0,0,0,0,19,4,47,0,0,447.0,314.0,475.0,904.0,486.14285714285717,492.2857142857143,480.8,232.18701411536665,93.03,93.12,93.60285714285715
2013-11-20,481.0,Wednesday,2,11,2013,0,518.2857142857143,0.0174591559860543,False,93.34,0,0,0,0,20,4,47,0,0,401.0,343.0,295.0,394.0,498.57142857142856,487.0,464.03333333333336,223.60669127052603,93.35,93.91,93.63571428571429
2013-11-21,199.0,Thursday,3,11,2013,0,504.57142857142856,-1.610553096441152,False,95.35,0,0,0,0,21,4,47,0,0,481.0,295.0,389.0,351.0,518.2857142857143,500.2857142857143,466.93333333333334,213.45781338531057,93.34,93.76,93.5542857142857
2013-11-22,419.0,Friday,4,11,2013,0,507.2857142857143,-0.3404726158241825,False,94.53,0,0,0,0,22,4,47,0,0,199.0,400.0,379.0,310.0,504.57142857142856,486.7142857142857,461.8666666666667,232.43483469771124,95.35,93.8,93.78142857142856
2013-11-23,519.0,Saturday,5,11,2013,1,483.8571428571428,0.2368366935471673,False,94.53,0,0,0,0,23,4,47,0,0,419.0,683.0,644.0,384.0,507.2857142857143,489.57142857142856,465.5,231.11736865765423,94.53,93.8,93.88571428571429
2013-11-24,702.0,Sunday,6,11,2013,1,452.57142857142856,1.2933127296967375,False,94.53,0,0,0,0,24,4,47,0,0,519.0,921.0,695.0,297.0,483.85714285714283,480.64285714285717,470.0,218.29294428315694,94.53,93.8,93.99000000000001
2013-11-25,282.0,Monday,0,11,2013,0,429.0,-1.1313863696629318,False,93.86,0,0,0,0,25,4,48,0,0,702.0,447.0,612.0,531.0,452.57142857142856,481.14285714285717,483.5,150.3061954177282,94.53,93.03,94.0942857142857
2013-11-26,274.0,Tuesday,1,11,2013,0,410.8571428571428,-1.1775711144126395,False,93.41,0,0,0,0,26,4,48,0,0,282.0,401.0,314.0,801.0,429.0,457.57142857142856,475.2,163.66938219064235,93.86,93.35,94.21285714285715
2013-11-27,474.0,Wednesday,2,11,2013,0,409.8571428571428,-0.0229524956699401,False,92.05,0,0,0,0,27,4,48,0,0,274.0,481.0,343.0,297.0,410.85714285714283,454.7142857142857,457.6333333333333,174.00328404125804,93.41,93.34,94.22142857142856
2013-11-28,258.0,Thursday,3,11,2013,0,418.2857142857143,-1.2699406039120558,False,92.3,0,0,0,0,28,4,48,0,0,474.0,199.0,295.0,352.0,409.85714285714283,464.07142857142856,463.53333333333336,173.55251709634192,92.05,95.35,94.03714285714285
2013-11-29,363.0,Friday,4,11,2013,0,410.2857142857143,-0.6637658290721384,False,92.55,0,0,0,0,29,4,48,0,0,258.0,419.0,400.0,497.0,418.2857142857143,461.42857142857144,460.4,162.6988161048034,92.3,94.53,93.60142857142857
2013-11-30,726.0,Saturday,5,11,2013,1,439.8571428571428,1.4318669639458614,False,92.55,0,0,0,0,30,4,48,0,1,363.0,519.0,683.0,224.0,410.2857142857143,458.7857142857143,455.93333333333334,164.0291785889672,92.55,94.53,93.31857142857143
2013-12-01,736.0,Sunday,6,12,2013,1,444.7142857142857,1.4895978948829964,False,92.55,0,0,0,0,1,4,48,1,0,726.0,702.0,921.0,375.0,439.85714285714283,461.85714285714283,472.6666666666667,201.31602732306922,92.55,94.53,93.03571428571429
2013-12-02,421.0,Monday,0,12,2013,0,464.57142857142856,-0.3289264296367555,False,93.61,0,0,0,0,2,4,49,0,0,736.0,282.0,447.0,549.0,444.7142857142857,448.64285714285717,484.7,208.95989590167295,92.55,93.86,92.75285714285714
2013-12-03,493.0,Tuesday,1,12,2013,0,495.8571428571428,0.0867362731106163,False,95.83,0,0,0,0,3,4,49,0,0,421.0,274.0,401.0,860.0,464.57142857142856,446.7857142857143,480.43333333333334,197.19352350999168,93.61,93.41,92.71714285714286
2013-12-04,454.0,Wednesday,2,12,2013,0,493.0,-0.13841435754421,False,96.97,0,0,0,0,4,4,49,0,0,493.0,474.0,481.0,406.0,495.85714285714283,453.35714285714283,468.2,178.3960281428452,95.83,92.05,93.06285714285715
2013-12-05,265.0,Thursday,3,12,2013,0,494.0,-1.2295289522560613,False,97.14,0,0,1,1,5,4,49,0,0,454.0,258.0,199.0,475.0,493.0,451.42857142857144,469.8,178.96368346678597,96.97,92.3,93.76571428571428
2013-12-06,388.0,Friday,4,12,2013,0,497.57142857142856,-0.519438501729301,False,97.48,0,0,1,1,6,4,49,0,0,265.0,363.0,419.0,295.0,494.0,456.14285714285717,462.8,177.44482710596728,97.14,92.55,94.45714285714284
2013-12-07,504.0,Saturday,5,12,2013,1,465.8571428571428,0.1502402971414648,False,97.48,0,0,0,0,7,4,49,0,0,388.0,726.0,519.0,389.0,497.57142857142856,453.92857142857144,465.9,174.59749630016367,97.48,92.55,95.16142857142857
2013-12-08,477.0,Sunday,6,12,2013,1,428.8571428571428,-0.0056332163887996,False,97.48,0,0,1,1,8,4,49,0,0,504.0,736.0,702.0,379.0,465.85714285714283,452.85714285714283,469.73333333333335,143.60063668780433,97.48,92.55,95.86571428571428
2013-12-09,378.0,Monday,0,12,2013,0,422.7142857142857,-0.5771694326664359,False,97.1,0,0,0,0,9,4,50,0,0,477.0,421.0,282.0,644.0,428.85714285714283,436.7857142857143,473.0,82.95667256953713,97.48,93.61,96.57000000000001
2013-12-10,330.0,Tuesday,1,12,2013,0,399.4285714285714,-0.8542779011646838,False,98.32,0,0,0,0,10,4,50,0,0,378.0,493.0,274.0,695.0,422.7142857142857,443.64285714285717,464.1333333333333,85.197250123295,97.1,95.83,97.06857142857143
2013-12-11,508.0,Wednesday,2,12,2013,0,407.1428571428572,0.1733326695163188,False,97.25,0,0,0,0,11,4,50,0,0,330.0,454.0,474.0,612.0,399.42857142857144,447.64285714285717,451.96666666666664,85.06048268312114,98.32,96.97,97.42428571428572
2013-12-12,502.0,Thursday,3,12,2013,0,441.0,0.1386941109540378,False,97.21,0,0,0,0,12,4,50,0,0,508.0,265.0,258.0,314.0,407.14285714285717,450.07142857142856,448.5,92.92008855539635,97.25,97.14,97.46428571428571
2013-12-13,367.0,Friday,4,12,2013,0,438.0,-0.6406734566972844,False,96.27,0,0,0,0,13,4,50,0,0,502.0,388.0,363.0,343.0,441.0,467.5,454.76666666666665,73.68174807915379,97.21,97.48,97.47428571428573
2013-12-14,547.0,Saturday,5,12,2013,1,444.1428571428572,0.3984833001711452,False,96.27,0,0,0,0,14,4,50,0,0,367.0,504.0,726.0,295.0,438.0,467.7857142857143,455.56666666666666,76.57022920169352,96.27,97.48,97.30142857142857
2013-12-15,621.0,Sunday,6,12,2013,1,464.7142857142857,0.8256921891059441,False,96.27,0,0,0,0,15,4,50,0,0,547.0,477.0,736.0,400.0,444.14285714285717,455.0,463.96666666666664,84.10197891335699,96.27,97.48,97.12857142857142
2013-12-16,322.0,Monday,0,12,2013,0,456.7142857142857,-0.9004626459143918,False,97.18,0,0,0,0,16,4,51,0,0,621.0,378.0,421.0,683.0,464.7142857142857,446.7857142857143,471.3333333333333,107.76164173105074,96.27,97.1,96.95571428571428
2013-12-17,496.0,Tuesday,1,12,2013,0,480.4285714285714,0.1040555523917568,False,96.99,0,0,0,0,17,4,51,0,0,322.0,330.0,493.0,921.0,456.7142857142857,439.7142857142857,459.3,116.95827501822177,97.18,98.32,96.96714285714286
2013-12-18,532.0,Wednesday,2,12,2013,0,483.8571428571428,0.3118869037654427,False,97.59,0,0,0,0,18,4,51,0,0,496.0,508.0,454.0,447.0,480.42857142857144,439.92857142857144,445.1333333333333,102.97711257500688,96.99,97.25,96.77714285714286
2013-12-19,455.0,Thursday,3,12,2013,0,477.1428571428572,-0.1326412644504965,False,98.4,0,0,0,0,19,4,51,0,0,532.0,502.0,265.0,401.0,483.85714285714283,445.5,447.96666666666664,104.43726756834836,97.59,97.21,96.82571428571428
